women_age,region,residence,v106,religion,ethnicity,no_of_H_members,v137,v150,v151,age_H_head,v157,v158,v159,wealth_Index,total_children_ever_born,currently_pregnant,No_of_living_children,v225,v312,v463a,v463b,v463c,v463x,v463z,v501,v504,number_of_other_wives,marital_duration,v613,v621,husband_education,husbands_occupation,v714,v716,v730,v743a,v743b,v743d,v743f,v744a,v744b,v744c,v744d,v744e,v745a,v745b,v822,v850a,v812,d101a,d101b,d101c,d101d,d101e,husband_drinks_alcohol,d121,wife_afraid_hasband,ipv
6,2,2,0,3,11,9,1,1,2,40,0,0,0,1,10,0,8, ,0,0,0,0,0,1,1,1,0,15,12,2,0,61,0,0,65,4,4,2,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0
5,2,2,1,3,11,8,1,2,1,45,0,0,0,1,5,0,5, ,0,0,0,0,0,1,1, ,1,20,12,1,1,91,0,0,45,4,4,4,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
4,2,2,0,3,11,5,1,1,2,32,0,0,0,1,4,0,4, ,0,0,0,0,0,1,1,1,1,20,10,2,0,91,0,0,58,2,2,2,2,1,0,0,0,0,0,0,0,1,0,8,8,8,8,8,0,0,0,0
3,2,2,0,3,11,6,2,1,2,26,0,0,0,1,4,0,4, ,0,0,0,0,0,1,1,1,0,15,6,2,0,91,0,0,30,4,4,2,4,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
6,2,2,0,3,11,8,0,1,2,42,0,0,0,1,7,1,7,1,0,0,0,0,0,1,1,2,2,24,12,8,0,35,0,0,50,4,4,2,4,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0
2,2,2,0,3,11,5,2,1,2,22,0,0,0,1,3,0,3, ,0,0,0,0,0,1,1,1,0,13,15,2,0,92,0,0,27,2,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,2,2,1,3,11,6,0,2,1,39,0,0,0,1,4,1,4,1,0,0,0,0,0,1,1,1,0,12,7,8,1,91,0,0,39,4,4,4,4,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2
3,2,2,0,3,11,5,2,2,1,38,0,0,0,1,3,1,3,1,0,0,0,0,0,1,1,1,0,16,10,2,0,91,0,0,38,2,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,2,2,0,3,11,3,1,2,1,27,0,0,0,1,1,0,1, ,0,0,0,0,0,1,1,1,0,18,8,2,0,91,0,0,27,2,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7,2,2,0,3,11,6,0,1,2,45,0,0,0,1,5,0,5, ,0,0,0,0,0,1,3, , ,22,7, ,0,61,0,0, , , , , ,0,1,0,1,0,1,1,0, ,0,0,0,0,0,0,0,0,0,0
6,2,2,0,3,11,9,1,1,2,40,0,0,0,1,7,0,7, ,0,0,0,0,0,1,1,1,0,18,7,2,0,61,0,0,60,4,2,2,4,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,2,1
3,2,2,0,3,11,3,1,2,1,36,0,0,0,1,1,0,1, ,0,0,0,0,0,1,1,1,0,24,10,2,0,61,0,0,36,2,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,2,2,0,3,11,8,2,1,2,30,0,0,0,1,7,0,7, ,0,0,0,0,0,1,1,2,0,11,9,2,0,61,0,0,45,4,4,2,4,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,8,0,0
1,2,2,0,3,11,2,0,2,1,37,0,0,0,1,0,0,0, ,0,0,0,0,0,1,1,1,1,15,12,1,0,29,0,0,36,2,2,4,2,8,0,0,1,0,2,2,8,0,0,1,0,0,0,1,0,0,2,1
4,2,2,0,3,11,10,3,1,2,30,0,0,0,1,9,0,9, ,0,0,0,0,0,1,1,1,0,15,12,2,0,61,0,0,40,2,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,2,2,0,3,11,6,1,2,1,57,0,0,0,1,4,0,4, ,0,0,0,0,0,1,1, ,1,15,10,2,0,51,0,0,57,2,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5,2,2,0,3,11,9,1,2,1,62,0,0,0,1,7,0,7, ,0,0,0,0,0,1,1,1,1,15,12,2,0,61,0,0,62,2,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,2,1,0,3,11,5,1,1,2,29,0,0,0,1,5,0,5, ,0,0,0,0,0,1,1,1,0,17,8,8,0,91,0,0,33,4,4,2,4,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
5,2,1,0,3,11,6,2,2,1,55,0,0,0,1,4,0,4, ,0,0,0,0,0,1,1,1,0,22,12,2,0,51,0,0,55,2,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,2,1,1,3,11,8,1,3,2,50,1,0,0,4,1,0,1, ,0,0,0,0,0,1,1,1,0,17,9,8,0,35,0,0,28,4,4,2,4,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,8,2,1
3,2,1,0,3,11,1,0,1,2,25,0,0,0,2,0,0,0, ,0,0,0,0,0,1,4, , ,18,12, ,0,61,0,0, , , , , ,0,0,0,0,0,0,0,0, ,0,8,8,8,8,8,0,0,2,0
5,2,1,0,3,11,8,0,1,2,35,0,0,0,1,6,0,6, ,0,0,0,0,0,1,1,1,0,19,10,2,0,0,0,0,55,4,4,2,4,0,1,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
4,8,2,1,2,7,5,0,1,2,30,0,1,0,2,5,0,4, ,3,0,0,0,0,1,3, , ,14,6, ,1,91,1,91, , , , , ,0,0,0,0,0,1,1,1, ,0,1,0,0,1,0,1,0,0,0
6,8,2,2,1,7,6,0,2,1,43,1,2,0,4,4,0,4, ,11,0,0,0,0,1,1,1,0,23,4,8,3,76,1,61,43,1,2,2,2,0,0,0,0,0,2,2,1,1,0,1,1,1,1,1,0,0,1,3
4,8,2,1,2,7,8,3,2,1,42,0,1,1,1,8,0,6, ,8,0,0,0,0,1,1,1,0,14,5,8,1,61,1,61,42,1,2,1,4,0,1,1,8,8,2,2,1,0,0,0,0,0,0,0,0,1,0,0
1,8,2,1,1,7,6,1,10,1,24,0,2,0,2,0,0,0, ,0,0,0,0,0,1,1,1,0,17,3,1,1,91,0, ,18,2,4,2,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,0
4,8,1,2,2,7,2,0,3,2,65,0,2,0,1,0,0,0, ,0,0,0,0,0,1,5, , ,19,2, ,2,29,1,35, , , , , ,0,0,0,0,0,0,0,1, ,0,1,0,0,0,0,0,0,0,0
1,8,1,2,2,7,2,0,2,1,23,1,2,2,4,0,0,0, ,0,0,0,0,0,1,2,1,98,19,2,1,2,91,1,53,22,2,2,2,4,0,0,0,0,0,3,3,1,1,0,1,1,1,0,1,1,0,0,0
2,8,1,2,2,7,3,1,2,1,26,1,2,0,4,1,0,1, ,3,0,0,0,0,1,1,1,0,18,3,2,2,88,0,0,26,4,2,2,4,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,1
2,8,1,3,2,19,3,1,1,2,23,0,2,0,4,1,0,1, ,5,0,0,0,0,1,1,2,0,19,4,1,2,36,0,0,30,1,1,1,1,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,0,0
6,8,1,1,1,7,7,1,2,1,49,0,2,2,5,7,0,7, ,0,0,0,0,0,1,1,1,0,17,6,3,3,25,1,35,49,2,2,2,2,0,0,0,0,0,3,3,1,1,0,1,1,0,0,0,1,0,0,0
3,8,1,2,1,7,4,2,1,2,25,0,2,2,5,3,0,3, ,0,0,0,0,0,1,1,2,0,15,4,1,2,25,0,0,32,2,2,2,2,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0
4,8,2,1,2,7,4,0,2,1,40,0,2,0,2,5,0,2, ,0,0,0,0,0,1,1,1,0,20,2,2,1,93,0,0,40,2,2,2,4,0,0,0,0,0,3,3,1,1,0,1,1,1,1,1,0,1,2,3
4,8,2,2,1,7,7,1,1,2,34,0,2,2,4,6,0,6, ,3,0,0,0,0,1,1,2,0,20,6,3,2,1,1,51,35,4,4,2,2,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,8,1,4
2,8,2,1,2,7,4,1,2,1,28,0,2,0,2,1,0,1, ,0,0,0,0,0,1,1,1,0,20,3,8,2, ,0,0,28,4,4,4,4,0,0,1,0,0,2,0,1,1,0,8,0,0,0,0,0,8,1,3
5,8,2,1,1,7,6,1,2,1,37,0,2,0,1,6,0,5, ,0,0,0,0,0,1,1,1,0,19,2,2,1,51,1,51,37,2,2,2,2,0,0,0,0,0,3,3,1,1,0,0,0,0,0,0,0,0,0,0
4,8,2,0,2, ,6,2,2,1,45,0,0,0,1,4,0,4, ,11,0,0,0,0,1,1,1,0,16,6,1,0,61,0,0,44,1,1,2,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0
4,8,2,2,2,7,5,2,2,1,36,2,2,0,3,3,0,3, ,11,0,0,0,0,1,1,1,0,23,4,1,2,91,0,0,36,2,2,2,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2
3,8,2,1,2,7,5,0,2,1,28,0,2,0,1,1,0,1, ,0,0,0,0,0,1,1,1,0,19,5,3,1,61,1,61,28,4,4,2,4,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1,1,4
5,8,2,3,1,7,4,0,2,1,37,2,2,1,5,2,0,1, ,0,0,0,0,0,1,1,1,1,37,5,1,3,25,1,25,37,2,2,2,4,0,0,0,0,0,3,3,1,1,0,1,0,0,0,0,0,1,0,0
7,8,2,1,1,7,7,2,1,2,45,0,2,0,3,6,0,6, ,0,0,0,0,0,1,3, , ,14,4, ,1,91,0,0, , , , , ,0,0,0,0,0,1,1,1, ,0,0,0,0,0,0,0,0,2,0
4,8,2,1,2,7,5,0,2,1,33,0,2,0,3,3,0,3, ,3,0,0,0,0,1,1,1,0,24,5,8,1,91,1,53,33,2,1,1,4,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,2,0
5,8,2,1,2,7,8,2,2,1,39,0,2,0,1,9,0,8, ,11,0,0,0,0,1,1,1,0,22,6,2,1,61,0,0,39,2,2,2,4,0,0,0,0,0,3,3,1,1,0,1,1,1,1,1,1,0,1,4
4,8,2,1,1,7,8,3,3,1,71,0,2,0,4,2,0,2, ,0,0,0,0,0,1,3, , ,21,4, ,2,91,1,77, , , , , ,0,0,0,0,0,0,0,1, ,0,1,1,1,1,1,1,0,2,1
4,8,2,1,1,7,5,2,2,1,45,0,2,0,3,3,0,3, ,0,0,0,0,0,1,1,1,0,25,4,1,1,71, ,0,40,4,4,2,4,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2,0
5,8,2,1,2,7,4,0,3,2,80,0,2,0,2,2,0,2, ,0,0,0,0,0,1,4, , ,17,10, ,1,91,0,0, , , , , ,0,0,0,0,0,0,0,1, ,0,1,0,0,0,0,0,1,0,0
4,8,2,1,2,6,13,1,10,2,55,1,2,0,3,2,0,2, ,3,0,0,0,0,1,1,2,0,19,4,8,1,92,1,61,36,4,4,4,4,0,0,0,0,0,2,0,1,1,0,1,0,0,0,0,1,1,0,2
4,8,2,2,2,7,5,1,2,1,40,1,2,0,4,2,0,2, ,1,0,0,0,0,1,1,1,0,23,4,1,2,71,1,15,39,2,2,2,2,0,0,0,0,0,3,3,1,1,0,1,1,0,0,0,0,0,0,0
7,8,2,1,2,7,3,0,1,2,48,0,0,0,2,3,0,3, ,0,0,0,0,0,1,3, , ,14,4, ,0,61,0,0, , , , , ,0,0,0,0,0,1,1,1, ,0,0,0,0,0,0,0,0,0,0
3,8,2,2,2,7,10,4,4,1,59,1,2,1,3,2,0,2, ,11,0,0,0,0,1,1,1,0,21,2,1,1,71,1,53,29,2,2,1,4,0,0,0,0,0,3,3,1,1,0,1,1,0,0,0,0,1,0,0
4,8,2,1,2,7,5,0,2,1,68,0,2,0,2,3,0,3, ,3,0,0,0,0,1,1,1,1,20,0,2,1, ,1,91,68,2,2,2,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
4,8,2,1,2,7,8,2,2,1,37,0,2,1,4,7,0,6, ,3,0,0,0,0,1,1,1,1,16,6,3,1,61,0,0,37,2,2,2,2,0,0,0,0,0,3,3,1,1,0,0,0,0,0,0,0,0,0,0
6,8,2,1,2,7,4,0,2,1,50,0,2,0,3,4,0,4, ,6,0,0,0,0,1,1,1,0,15,4, ,1,31,0,0,50,2,2,2,2,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
7,8,2,1,2,7,5,0,1,2,48,0,2,0,3,5,0,3, ,5,0,0,0,0,1,2,2,0,25,4,1,1,61,1,36,63,1,1,1, ,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
4,8,2,2,2,7,3,1,1,2,32,0,2,2,4,5,0,4, ,0,0,0,0,0,1,1,2,0,15,2,2,2,54,0,0,38,2,2,2,2,0,0,0,0,0,3,3,1,1,0,1,1,1,0,1,1,0,2,2
2,8,2,1,1,7,5,2,1,2,24,0,1,0,2,4,0,4, ,11,0,0,0,0,1,1,2,0,14,6,1,1,76,1,91,37,1,1,1,4,0,0,0,0,0,3,3,1,1,0,0,0,0,0,0,1,1,2,0
6,8,2,1,2,7,6,0,1,2,43,1,2,0,3,6,0,5, ,6,0,0,0,0,1,1,2,0,19,3, ,1,91,1,61,44,2,2,4,1,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,1,2,3
2,8,2,1,2,7,4,2,2,1,30,0,2,0,5,2,0,2, ,0,0,0,0,0,1,1,1,0,16,4,1,1,72,1,91,30,2,4,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2,8,1,1,1,7,4,1,2,1,35,0,2,0,4,2,0,2, ,0,0,0,0,0,1,1,1,0,15,4,1,2,91,0,0,35,2,2,2,2,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,1,8,2,2
3,8,1,3,2,6,4,1,2,1,31,1,2,2,5,1,1,1,1,0,0,0,0,0,1,1,1,0,24,2,1,3,29,1,41,31,2,2,2,2,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,8,0,0
4,8,1,1,2,7,4,2,1,2,32,0,2,1,3,3,0,3, ,11,0,0,0,0,1,5, , ,20,4, ,1,71,1,91, , , , , ,0,0,0,0,0,0,0,1, ,0,1,1,1,1,1,1,0,2,2
4,8,1,1,1,7,6,1,2,1,38,1,2,2,4,4,1,4,2,0,0,0,0,0,1,1,1,0,17,5,1,1,35,0,0,38,2,2,2,2,0,0,0,0,0,3,3,1,1,0,1,0,0,0,0,1,0,0,0
3,8,2,1,2,7,4,1,1,2,27,0,2,2,4,3,0,3, ,1,0,0,0,0,1,1,2,1,15,3,1,3,91,0,0,40,4,4,4,4,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0
7,8,2,1,1,7,6,2,1,2,49,0,1,0,4,8,0,6, ,0,0,0,0,0,1,1,2,0,21,96,8,1,41,1,61,58,1,1,2,1,0,1,1,0,0,2,0,1,1,0,8,0,0,0,0,0,8,0,3
2,8,2,2,1,7,5,2,1,2,24,1,0,0,2,4,0,4, ,11,0,0,0,0,1,1,2,0,15,5,1,1,91,0,0,34,2,2,2,4,0,0,0,0,0,3,3,1,1,0,1,0,0,0,0,0,0,0,0
7,8,2,2,1,19,7,0,2,1,54,2,2,2,4,7,0,7, ,6,0,0,0,0,1,1,1,0,17,7, ,3,37,1,61,54,2,2,2,4,0,0,0,0,0,3,3,1,1,0,1,1,0,0,0,0,8,0,0
5,8,2,3,2,7,8,0,2,1,46,2,2,0,4,5,1,5,2,0,0,0,0,0,1,1,1,0,21,4,1,3,11,1,25,46,2,2,2,4,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0,4
4,8,2,1,2,7,5,1,2,1,30,0,2,0,2,4,0,4, ,0,0,0,0,0,1,1,1,1,15,5,1,1,71,0,0,30,2,2,2,2,0,0,0,0,0,2,1,1,1,0,1,1,1,1,1,0,1,0,1
4,8,2,2,2,7,6,1,2,1,36,0,2,0,3,6,1,5,3,0,0,0,0,0,1,1,1,0,19,3,8,1,61,1,92,36,2,1,4,4,0,0,0,0,0,3,3,1,1,0,0,0,0,0,0,1,0,2,4
2,8,2,2,2,7,3,1,2,1,45,0,2,0,5,1,1,1,2,0,0,0,0,0,1,1,1,0,14,2,1,3,61,1,77,45,2,1,2,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0
4,8,2,1,2,7,8,2,1,2,32,0,2,0,4,6,0,6, ,0,0,0,0,0,1,3, , ,24,4, ,1,91,1,91, , , , , ,0,0,0,0,0,1,1,1, ,0,1,1,1,1,1,0,0,0,0
6,8,2,2,2,7,9,1,2,1,49,1,0,0,2,8,0,7, ,3,0,0,0,0,1,1,1,0,21,2,1,2,61,1,37,49,2,2,2,4,0,0,0,0,0,3,3,1,1,0,1,0,0,0,0,0,0,0,0
7,8,2,1,2,7,4,0,2,1,82,0,2,0,3,8,0,6, ,0,0,0,0,0,1,1,1,2,13,5,1,0,61,1,91,80,2,1,2,2,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,2,2
6,8,2,1,2,7,4,0,1,2,42,0,2,1,2,7,0,6, ,0,0,0,0,0,1,3, , ,15,4, ,1,71,1,61, , , , , ,0,0,0,0,0,1,1,1, ,0,1,1,1,1,1,1,0,2,3
7,8,2,1,2,7,2,0,1,2,48,0,2,0,1,5,0,5, ,0,0,0,0,0,1,1,2,0,19,2,1,1,61,0,0,52,2,2,2,2,0,0,0,0,0,3,1,1,1,0,1,0,0,0,0,1,0,2,4
2,8,2,1,2,7,3,1,2,1,31,2,2,2,2,1,0,1, ,0,0,0,0,0,1,1,1,0,19,4,1,1,61,1,91,26,4,4,4,2,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,2,0
4,8,2,1,2,7,8,2,2,1,40,1,2,2,3,7,0,5, ,11,0,0,0,0,1,1,1,0,15,4,8,1,61,1,61,40,4,4,4,4,0,0,1,0,0,2,2,1,1,0,1,1,1,0,1,0,0,0,2
3,8,2,1,2,7,6,2,2,1,32,0,2,0,2,4,0,4, ,5,0,0,0,0,1,1,1,0,16,2,8,1,76,1,35,32,2,2,2,4,0,1,0,0,0,2,2,1,1,0,1,1,1,0,1,1,1,2,3
7,8,1,1,2,7,5,0,1,2,45,0,2,0,4,0,0,0, ,0,0,0,0,0,1,3, , ,27,4, ,2,71,1,62, , , , , ,0,0,0,0,0,1,1,1, ,0,0,0,0,0,0,0,1,0,0
4,8,1,2,2,7,6,2,2,1,38,0,2,0,4,4,0,4, ,1,0,0,0,0,1,1,1,0,18,6,3,1,71,1,91,31,2,4,2,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
3,8,1,2,2,7,5,1,2,1,31,0,2,0,4,3,0,3, ,0,0,0,0,0,1,1,1,0,17,4,1,1,1,0,0,31,2,2,2,4,0,0,0,0,0,3,3,1,1,0,0,0,0,0,1,0,0,0,0
4,8,1,3,1,7,5,2,2,1,42,2,2,2,5,3,0,3, ,0,0,0,0,0,1,1,1,0,20,4,1,3,25,1,25,42,2,2,2,2,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
3,8,1,2,2,7,5,2,2,1,37,0,2,0,4,1,0,1, ,1,0,0,0,0,1,1,1,0,27,2,8,2,77,0,0, ,2,1,2,2,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
3,8,2,1,2,7,6,0,2,1,46,1,2,1,1,3,0,2, ,3,0,0,0,0,1,1,1,0,16,4,2,2,91,1,91,46,4,2,2,2,1,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
7,8,2,1,2,7,3,0,1,2,44,1,1,1,1,8,0,4, ,1,0,0,0,0,1,3, , ,16,4, ,0, ,1,36, , , , , ,0,0,0,0,0,1,0,1, ,0,1,1,1,0,1,0,1,0,1
2,8,2,2,2,7,2,0,2,1,32,2,2,2,3,0,0,0, ,0,0,0,0,0,1,1,1,0,21,3,1,2,61,0,0,32,2,2,2,2,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
5,8,2,3,1,7,5,0,1,2,36,2,2,2,5,4,0,4, ,6,0,0,0,0,1,1,1,0,19,3, ,3,31,1,25,45,2,2,1,2,0,0,0,0,0,3,3,1,1,0,0,0,0,0,0,1,0,0,0
2,8,2,2,1,7,5,3,2,1,30,0,2,0,2,3,0,3, ,3,0,0,0,0,1,1,1,0,15,4,1,1,23,1,91,30,2,1,2,2,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
2,8,2,2,1,7,4,2,2,1,26,0,2,0,1,2,0,2, ,3,0,0,0,0,1,1,1,0,17,4,1,1,71,0,0,26,4,4,2,4,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,8,0,2
3,8,2,1,2,7,7,3,2,1,32,0,1,0,1,5,0,5, ,0,0,0,0,0,1,1,1,0,18,4,1,1,92,0,0,32,2,2,1,4,0,0,0,0,0,3,3,1,1,0,0,0,0,0,0,0,0,0,0
4,8,2,1,2,7,4,1,2,1,60,0,1,0,3,2,0,2, ,0,0,0,0,0,1,1,1,1,23,6,8,1,61,1,61,60,4,4,4,4,0,0,0,0,0,3,3,1,1,0,1,1,0,1,0,0,0,2,0
7,8,2,1,1,7,4,1,2,1,46,0,1,0,1,4,0,2, ,11,0,0,0,0,1,1,1,1,19,4,2,1,91,0,0,46,2,2,2,4,0,0,0,0,0,3,3,1,1,0,1,1,0,0,0,0,0,0,0
2,8,2,1,2,7,3,1,2,1,28,0,2,0,2,1,1,1,2,0,0,0,0,0,1,1,1,0,18,4,1,2,61,1,61,28,2,2,4,2,0,0,0,0,0,3,3,1,1,0,0,0,0,0,0,0,0,0,0
3,8,2,1,2,7,5,1,2,1,38,0,2,0,1,5,0,4, ,11,0,0,0,0,1,1,1,0,13,3,3,1,62,1,91,38,2,2,1,4,0,0,0,0,0,3,3,1,1,0,0,0,0,0,0,1,1,0,0
7,8,2,1,2,7,2,0,2,1,65,0,2,0,3,5,0,5, ,6,0,0,0,0,1,1,1,0,18,3, ,2,61,0,61,65,2,1,2,2,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2,0
3,8,1,1,2,7,2,0,2,1,28,0,2,0,3,2,0,2, ,3,0,0,0,0,1,1,1,0,21,4,1,1,52,1,91,28,4,1,4,4,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,1,0
2,8,1,1,2,6,3,1,2,1,27,0,2,2,4,1,0,1, ,3,0,0,0,0,1,1,1,0,20,3,2,1,88,0,0,27,4,4,4,4,8,8,1,0,0,0,0,8,1,0,0,0,0,0,0,0,1,0,0
5,8,2,1,2,7,5,1,1,2,38,0,0,0,2,5,0,4, ,3,0,0,0,0,1,3, , ,20,4, ,1,61,1,91, , , , , ,0,0,0,0,0,0,0,1, ,0,1,0,1,1,1,0,8,1,3
6,8,2,1,2,6,3,0,10,1,85,0,2,2,5,4,0,4, ,0,0,0,0,0,1,1,2,1,23,6,2,1,91,1,91,48,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
6,8,2,1,2,7,10,2,2,1,40,0,2,2,2,8,0,8, ,0,0,0,0,0,1,1,1,0,25,6,1,1,61,1,53,44,2,2,1,4,0,0,0,0,0,3,3,1,1,0,0,0,0,0,0,0,0,0,0
6,8,2,1,2,7,7,1,2,1,41,2,2,0,4,6,0,5, ,11,0,0,0,0,1,2,2,1,26,4,2,2,36,0,0,41,2,2,2,2,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1
6,8,1,1,2,7,4,1,2,1,48,0,0,0,4,5,0,5, ,0,0,0,0,0,1,1,1,0,40,4,1,2,71,1,77,40,2,4,2,2,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,2,0
3,8,1,1,2,7,3,1,1,2,27,2,2,1,4,5,0,3, ,3,0,0,0,0,1,5, , ,12,4, ,2,53,1,53, , , , , ,0,1,1,0,0,0,0,1, ,0,1,1,1,1,1,1,1,1,3
4,8,2,1,2,7,2,0,1,2,32,0,2,0,2,2,0,2, ,0,0,0,0,0,1,3, , ,20,5, ,1,73,1,62, , , , , ,0,0,1,0,0,1,0,1, ,0,1,0,1,0,1,0,1,1,4
3,8,2,1,2,7,5,2,2,1,38,0,2,0,2,5,0,5, ,0,0,0,0,0,1,1,1,0,14,4,1,1,71,1,62,38,1,2,1,2,0,0,0,0,0,3,3,1,1,0,0,1,1,0,0,0,1,0,1
3,8,2,1,2,7,3,0,2,1,37,2,2,0,3,2,1,2,2,0,1,0,0,0,0,1,1,0,24,3,1,1,62,1,91,37,4,2,2,2,0,0,1,8,8,0,0,1,1,0,1,1,0,1,1,1,1,1,4
6,8,2,1,2,7,7,1,2,1,51,0,2,0,1,6,0,6, ,5,0,0,0,0,1,1,1,0,23,3,2,1,61,1,61,40,2,1,2,2,0,1,1,1,0,2,2,1,1,0,8,0,0,0,0,1,1,2,1
4,8,2,1,2,7,4,1,2,1,35,0,0,0,1,4,0,3, ,0,0,0,0,0,1,1,1,0,20,4,8,1,91,0,0,35,2,2,2,4,0,0,0,0,0,3,3,1,1,0,1,1,1,0,1,0,0,0,0
4,8,2,0,2,7,5,0,1,2,31,0,1,0,1,4,0,4, ,0,0,0,0,0,1,1,2,0,15,6,8,1,91,0,0,42,1,2,2,4,0,0,0,0,0,3,3,1,1,0,0,0,0,0,0,0,0,0,0
3,8,2,1,1,7,3,0,2,1,27,0,2,0,3,1,0,1, ,0,0,0,0,0,1,1,1,0,17,4,1,1,91,1,53,27,2,2,2,2,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,2,0
4,8,2,2,2,7,6,2,2,1,51,1,2,2,2,5,0,5, ,3,0,0,0,0,1,1,1,0,20,5,2,2,91,1,75,40,2,2,2,2,0,0,1,8,0,2,2,1,1,0,1,1,0,0,1,0,0,2,0
6,8,2,2,2,7,1,0,1,2,43,0,2,0,3,3,0,3, ,6,0,0,0,0,1,3, , ,19,4, ,2,32,1,37, , , , , ,0,1,0,0,0,1,1,1, ,0,0,0,0,0,0,0,1,2,0
5,8,2,2,2,7,5,1,1,2,36,2,2,2,3,4,0,4, ,11,0,0,0,0,1,3, , ,21,2, ,2,37,1,41, , , , , ,0,0,0,0,0,1,0,1, ,0,0,0,1,1,0,1,0,2,0
5,8,2,2,2,7,7,0,2,1,49,2,2,0,3,7,0,6, ,8,0,0,0,0,1,1,1,0,17,4,8,2,75,1,91,49,4,2,2,2,0,1,1,0,0,3,3,1,8,0,0,0,0,0,0,1,0,2,1
2,8,2,1,2,7,4,2,2,1,23,0,2,2,3,2,0,2, ,3,0,0,0,0,1,1,1,0,17,3,1,1,88,0,0,23,4,4,4,4,0,0,1,1,0,2,0,1,1,0,1,0,1,0,0,1,8,2,2
2,8,2,1,2,7,5,2,2,1,49,0,2,0,2,2,0,1, ,0,0,0,0,0,1,1,1,0,17,5,2,2,62,0,0,49,2,2,2,4,0,0,0,0,0,3,3,1,1,0,1,0,0,0,0,0,0,0,0
3,8,2,1,2,7,5,2,2,1,26,0,2,0,3,3,0,3, ,11,0,0,0,0,1,1,1,0,16,4,1,1,62,0,0,26,1,1,2,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,4
